match id,dataset_type,win_pred_team_id,win_pred_score,indep_feat_id1,indep_feat_id2,indep_feat_id3,indep_feat_id4,indep_feat_id5,indep_feat_id6,indep_feat_id7,indep_feat_id8,indep_feat_id9,indep_feat_id10,train_algorithm,is_ensemble,train_hps_trees,train_hps_depth,train_hps_lr
9330789,r1,12473,0.6721530699302926,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9098844,r1,293,0.5928950941056962,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9331335,r1,14454,0.6812247102046134,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9085187,r1,9701,0.5562973192778363,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9051104,r1,40578,0.634235941200124,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9271730,r1,47480,0.5370013528835182,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9051048,r1,40606,0.5504753127819753,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9407782,r1,48943,0.5695646072353094,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9272542,r1,33942,0.553606497503438,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9377339,r1,62,0.6104647615524306,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
8950780,r1,41,0.5607266153536895,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9290917,r1,55,0.7004529521531503,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9084655,r1,10366,0.6924137283255605,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9516569,r1,30421,0.6881057292642494,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9085215,r1,6698,0.5471248294768577,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9292569,r1,55,0.5771135799531761,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9272738,r1,33942,0.7096055188238997,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9331216,r1,14454,0.565060478911645,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9128356,r1,30407,0.5619021272768607,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9516807,r1,30400,0.5475069655907526,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9377318,r1,48,0.546287771358492,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9084613,r1,8700,0.6938507216528473,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9330705,r1,12718,0.6964271085602612,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9717518,r1,48,0.5065429663400581,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9433535,r1,8056,0.6527021179281025,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9692451,r1,55,0.6086078800166099,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9489451,r1,46731,0.5995580456235037,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9272549,r1,33956,0.6437149528751136,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9539718,r1,293,0.5832175710472373,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9516779,r1,30421,0.6348118558714677,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
8887780,r1,33928,0.6201590284005787,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9220070,r1,41,0.6708374713634407,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9407733,r1,48733,0.5274661515636153,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9076822,r1,40298,0.6541156332442885,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9051097,r1,44904,0.6881057292642494,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9484593,r1,40550,0.5689563951913503,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9128426,r1,30393,0.5917143867586422,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9085278,r1,7727,0.5943231484179632,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9271695,r1,47508,0.503237070359496,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9684051,r1,11591,0.694599831742513,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9516443,r1,30435,0.5790765902437176,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9085327,r1,6698,0.5731934187256817,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9128552,r1,30393,0.6432494251101413,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9076983,r1,45072,0.6748025171671621,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9084956,r1,8182,0.588932905123676,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9725764,r1,55,0.5801617744213651,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9433157,r1,7608,0.5013548679845282,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9457482,r1,40298,0.6383569916646593,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9097178,r1,202,0.6938507216528473,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9085362,r1,10576,0.5552894647241222,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9097185,r1,216,0.5887387522158538,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9457419,r1,47529,0.5973481123510671,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9684786,r1,13474,0.6721530699302926,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9272493,r1,33921,0.5008287454424669,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9272703,r1,33963,0.5434772941448369,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9388511,r1,17583,0.5914855938407843,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9262231,r1,36084,0.5517602842488851,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9087168,r1,27,0.7020851850237356,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9087210,r1,48,0.5039103244913987,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9433178,r1,7727,0.5895335682576184,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9051195,r1,40606,0.6344906363267846,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9433150,r1,8987,0.518814809547368,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9128496,r1,30435,0.5238971798552338,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
8938341,r1,20,0.6228151557313694,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9084662,r1,8987,0.5695209676857106,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9128398,r1,30435,0.5070079792993305,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9457608,r1,40452,0.6057449371209893,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9097269,r1,22784,0.5995580456235037,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9440563,r1,55,0.5668950776077127,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9457377,r1,45072,0.5400833505385962,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9087091,r1,20,0.6156135075798673,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9272388,r1,33956,0.6851459127065351,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9680222,r1,47487,0.635621836700926,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9272682,r1,33921,0.6552471024245714,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9077039,r1,47529,0.5923708658558906,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9586961,r1,38814,0.6806788371956283,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9344313,r1,23113,0.5826098858230295,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9051160,r1,40592,0.6652254185972639,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9250394,r1,90,0.6536633800010553,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9331377,r1,14860,0.5662130530257266,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9849650,r1,209,0.637670775067992,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9725778,r1,27,0.5253452977005431,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9225383,r1,48,0.5382082372632118,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9516429,r1,30407,0.610915031815112,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9344383,r1,23750,0.6951068597619044,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9702748,r1,33963,0.5176798350075477,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9094399,r1,46780,0.5925231542554146,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9331055,r1,11157,0.6536633800010553,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9076871,r1,40452,0.6269347739323,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9290959,r1,62,0.6437149528751136,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9330922,r1,11157,0.7173168465555531,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9128629,r1,30407,0.6009752218582232,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9051202,r1,40564,0.5434772941448369,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9407705,r1,48950,0.5508039933704125,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9388392,r1,17744,0.6536633800010553,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9152359,r1,48,0.5706139433009363,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9271779,r1,47508,0.5054750499837465,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9433549,r1,8182,0.6953760458999321,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9433255,r1,10366,0.6185426351960497,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9272605,r1,33921,0.5163235938251636,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9085271,r1,6698,0.577058960348833,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9489367,r1,46738,0.5790158072852334,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9516401,r1,48334,0.5932161680383802,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9290931,r1,146,0.7173168465555531,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9516737,r1,36014,0.5734218910932039,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
8887745,r1,33949,0.5434772941448369,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9027444,r1,17653,0.5226487644015861,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9457426,r1,40452,0.5678538288787148,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9407635,r1,48943,0.5188152079710845,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9263078,r1,76,0.6921931527601755,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9516625,r1,30435,0.5609933253166689,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9087112,r1,55,0.5995580456235037,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9388525,r1,17744,0.5901926714372503,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9087007,r1,41,0.5933103992882699,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9680194,r1,49657,0.5234631362088255,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9330677,r1,45940,0.696627759951707,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9087140,r1,48,0.6004521044189195,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9592477,r1,30435,0.6303846180613202,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9388497,r1,17583,0.6437149528751136,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9051076,r1,40592,0.5220014302424624,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9077004,r1,45072,0.5613648838471654,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9076843,r1,40424,0.689245310529409,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9684702,r1,45933,0.7096055188238997,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
8844338,r1,27,0.7020851850237356,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9680243,r1,47501,0.684113578900167,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9516513,r1,30428,0.6403826680846365,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9327555,r1,195,0.7173168465555531,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9094322,r1,46759,0.5848335650295394,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9085110,r1,10366,0.5008287454424669,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9084788,r1,8917,0.610547138504191,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9150147,r1,216,0.6491692246774334,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9076976,r1,40452,0.5305901793529331,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
8938411,r1,20,0.6904117016401792,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9262147,r1,36070,0.684913128859634,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9027437,r1,18570,0.6748025171671621,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9097241,r1,23113,0.6891495917814444,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9680236,r1,49650,0.5283526552509257,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9657101,r1,251,0.6505687992873432,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9615087,r1,41,0.5582005700736611,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9272514,r1,33949,0.6132187161872251,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9459820,r1,20,0.6806788371956283,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9684408,r1,13474,0.5451503145258615,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9639118,r1,188,0.654569107572919,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9516583,r1,30393,0.5656446804717316,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9433801,r1,10366,0.6104666011308278,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9330579,r1,12718,0.6924137283255605,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9176327,r1,118,0.6911523356899398,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9250289,r1,146,0.6715387443152132,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9433283,r1,10366,0.5849531466116299,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9433192,r1,8700,0.5798980819776732,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9051041,r1,40578,0.6340138056303387,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9262084,r1,36084,0.592893552421065,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9484705,r1,40606,0.5258328021558744,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9457475,r1,42573,0.6481352512083013,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9830757,r1,76,0.5159167390408631,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9272458,r1,33949,0.5622088173611782,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9539725,r1,62,0.5885958831678599,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9684359,r1,14454,0.5662130530257266,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9263085,r1,76,0.6114295357471503,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9094266,r1,46759,0.6012013519523421,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9250324,r1,251,0.6536633800010553,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9587101,r1,36098,0.610915031815112,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9433248,r1,8301,0.5806912295716999,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9094315,r1,46752,0.5387895711138,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9128615,r1,36014,0.6432494251101413,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9094217,r1,46759,0.5931481740526707,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9094350,r1,46745,0.5448046056159509,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9094357,r1,46738,0.5249687822694417,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9388490,r1,18360,0.5914855938407843,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9087231,r1,34,0.5097438798575864,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9344362,r1,22763,0.5726642275857414,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9484649,r1,40592,0.5091616961151156,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9085397,r1,8700,0.5054816773445819,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9084767,r1,8182,0.6934835345756292,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9128741,r1,30421,0.6395142631315642,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9344355,r1,23750,0.5251297646475601,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9433486,r1,8700,0.5189519876784268,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9094238,r1,46752,0.6628133005841497,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9433346,r1,6838,0.7145426434790408,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9484698,r1,40578,0.6111522738363133,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9680278,r1,47487,0.5346582449564168,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9084879,r1,8700,0.5280649574090376,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9084921,r1,7727,0.671248281315625,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9489332,r1,46731,0.702182794056448,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9051125,r1,44904,0.6684061801960456,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9749690,r1,769,0.6877347527962361,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9167934,r1,209,0.6715387443152132,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9272745,r1,33928,0.5176113318142891,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9484607,r1,40578,0.6299722627489894,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9097409,r1,23869,0.654964003566626,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9097283,r1,23841,0.6340138056303387,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9094420,r1,46745,0.5954313989310449,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9433094,r1,8987,0.5504753127819753,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9272626,r1,33942,0.6677376930776348,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9256554,r1,48,0.6721530699302926,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9484621,r1,40592,0.6789829474346877,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9484523,r1,44904,0.5983650148119608,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9094413,r1,46780,0.5307789738815027,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9299359,r1,195,0.5853247715971489,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
9516562,r1,30400,0.6239204716017772,94,25,25,19,11,7,5,5,5,2,LightGBM,no,111,74,0.02
